id,x,y,width,height,metadata,group1,group2
Mega_Land_158,3074.684326,2956.860352,24.9999371,24.9999371,matrix(0.7071068 -0.7071068 0.7071068 0.7071068 -1195.4395752 3052.6745605),Creative_District_Mega,Mega_Land
Mega_Land_159,3323.632324,3063.577148,25.0006981,24.9998512,matrix(0.9474733 -0.319835 0.319835 0.9474733 -808.6008911 1228.5882568),Creative_District_Mega,Mega_Land
Mega_Land_160,3602.753662,4044.826172,25.0008163,25.0018158,matrix(0.9806966 -0.1955355 0.1955355 0.9806966 -723.5648804 785.2306519),Creative_District_Mega,Mega_Land
Mega_Land_161,3252.944824,2956.101074,25,25,,Creative_District_Mega,Mega_Land
Mega_Land_162,3102.264893,3099.962647,24.9999866,25.0003281,matrix(0.9653037 -0.2611298 0.2611298 0.9653037 -704.6859131 921.3486938),Creative_District_Mega,Mega_Land
Mega_Land_163,3095.736084,3075.830322,24.9999733,24.9999275,matrix(0.9653023 -0.2611348 0.2611348 0.9653023 -698.6220093 918.826416),Creative_District_Mega,Mega_Land
Mega_Land_164,3167.040283,3122.073731,24.9989376,24.9999733,matrix(0.9641817 -0.2652426 0.2652426 0.9641817 -717.5366821 955.6243286),Creative_District_Mega,Mega_Land
Mega_Land_165,2857.327637,3213.537598,24.9995041,24.9985523,,Creative_District_Mega,Mega_Land
Mega_Land_166,2867.969727,3367.262207,24.9995022,24.9985027,,Creative_District_Mega,Mega_Land
Mega_Land_167,2958.913086,4501.309082,24.9988384,24.9988155,matrix(0.9881732 -0.1533414 0.1533414 0.9881732 -657.0117798 509.0242615),Creative_District_Mega,Mega_Land
Mega_Land_168,3108.371338,3934.555664,25.0003166,24.9996948,matrix(0.8146594 -0.5799397 0.5799397 0.8146594 -1710.6298828 2541.4665527),Creative_District_Mega,Mega_Land
Mega_Land_169,3815.71875,3045.686768,24.9987793,25.0010204,matrix(0.8709034 -0.4914543 0.4914543 0.8709034 -1008.7492065 2276.1960449),Creative_District_Mega,Mega_Land
Mega_Land_170,3639.501709,2797.472412,24.999052,25.0011444,matrix(0.85798 -0.5136832 0.5136832 0.85798 -924.7784424 2275.0441895),Creative_District_Mega,Mega_Land
Mega_Land_171,4029.957275,3500.533936,24.998476,25.0007191,matrix(0.9947293 -0.102536 0.102536 0.9947293 -338.9059143 433.0135498),Creative_District_Mega,Mega_Land
Mega_Land_172,4471.01416,3210.898438,24.9986801,25.0006905,matrix(0.7985288 -0.6019567 0.6019567 0.7985288 -1037.0473633 3348.3029785),Creative_District_Mega,Mega_Land
Mega_Land_173,4237.099121,2877.892822,24.9989681,24.9997959,matrix(0.6964887 -0.7175678 0.7175678 0.6964887 -784.2513428 3926.6420898),Creative_District_Mega,Mega_Land
Mega_Land_174,3130.539551,3703.043945,25.0000687,24.999733,matrix(0.6889532 -0.7248058 0.7248058 0.6889532 -1715.4152832 3433.8015137),Creative_District_Mega,Mega_Land
Mega_Land_175,4855.251953,4583.140137,25.0000057,25.0021076,matrix(0.3293226 -0.9442175 0.9442175 0.3293226 -1074.5931396 7678.409668),Creative_District_Mega,Mega_Land
Mega_Land_176,3522.071533,4963.334473,25.0016479,25.0002823,matrix(0.7394466 -0.6732153 0.6732153 0.7394466 -2428.862793 3675.9987793),Creative_District_Mega,Mega_Land
Mega_Land_177,5043.903809,2778.514893,24.9990978,24.9984455,matrix(0.9190819 -0.3940665 0.3940665 0.9190819 -690.6907349 2218.4025879),Creative_District_Mega,Mega_Land
Mega_Land_178,4734.051758,4854.479981,24.9983597,24.9988823,matrix(0.0185165 -0.9998286 0.9998286 0.0185165 -207.4833069 9522.5976562),Creative_District_Mega,Mega_Land
Mega_Land_179,3744.738525,4930.745117,24.9980888,24.9988575,matrix(0.9748603 -0.222817 0.222817 0.9748603 -1006.9829712 961.447998),Creative_District_Mega,Mega_Land
Mega_Land_180,3860.537109,3310.589111,24.9980888,24.9989777,matrix(0.2728594 -0.962054 0.962054 0.2728594 -380.7485046 6142.4223633),Creative_District_Mega,Mega_Land
Mega_Land_181,4276.574707,3847.618652,24.9988289,24.9987106,matrix(0.4115493 -0.9113875 0.9113875 0.4115493 -994.15448 6180.4980469),Creative_District_Mega,Mega_Land
Mega_Land_182,5083.191895,3206.520752,25.0009155,25.0015888,matrix(0.9784115 -0.2066664 0.2066664 0.9784115 -555.2550049 1122.6021729),Creative_District_Mega,Mega_Land
Mega_Land_183,4839.355957,4269.965332,24.9982738,25.0012722,matrix(0.5373679 -0.843348 0.843348 0.5373679 -1366.9848633 6073.0083008),Creative_District_Mega,Mega_Land
Mega_Land_184,4690.043945,3563.328369,24.9986954,25.001585,matrix(0.5823091 -0.8129675 0.8129675 0.5823091 -942.8231812 5316.6064453),Creative_District_Mega,Mega_Land
Mega_Land_185,4753.503418,3887.535156,24.9973526,25.0007324,matrix(0.4016506 -0.915793 0.915793 0.4016506 -719.890686 6698.2548828),Creative_District_Mega,Mega_Land
Mega_Land_186,3154.658936,4806.916504,24.9984322,25.0006809,matrix(0.524606 -0.8513451 0.8513451 0.524606 -2597.3391113 4987.4667969),Creative_District_Mega,Mega_Land
Mega_Land_187,4005.250977,4890.597168,24.9981842,25.0002251,matrix(0.1420537 -0.9898589 0.9898589 0.1420537 -1406.3609619 8183.5996094),Creative_District_Mega,Mega_Land
Mega_Land_188,4912.601563,3468.608154,25.0002937,25.0000038,matrix(0.2794853 -0.96015 0.96015 0.2794853 206.2226257 7237.0258789),Creative_District_Mega,Mega_Land
Mega_Land_189,4694.550781,5154.762207,25.0003128,24.9990196,matrix(0.944574 -0.3282986 0.3282986 0.944574 -1435.5117188 1831.7188721),Creative_District_Mega,Mega_Land
Mega_Land_190,3393.332275,2844.540772,24.999239,25.0006504,matrix(0.7076925 -0.7065206 0.7065206 0.7076925 -1023.0082397 3241.4245605),Creative_District_Mega,Mega_Land
Mega_Land_191,3375.639893,2862.204102,25.0005741,25.0010109,matrix(0.7076545 -0.7065586 0.7065586 0.7076545 -1040.6400146 3234.326416),Creative_District_Mega,Mega_Land
Mega_Land_192,3375.667236,2826.850098,25.0002975,24.9995899,matrix(0.7076066 -0.7066066 0.7066066 0.7076066 -1015.6256714 3224.3088379),Creative_District_Mega,Mega_Land
Mega_Land_193,3357.976318,2844.514404,24.9995556,24.9985657,matrix(0.7076825 -0.7065305 0.7065305 0.7076825 -1033.3186035 3216.4992676),Creative_District_Mega,Mega_Land
Mega_Land_194,3510.605713,3050.552979,25.0008488,24.9999142,matrix(0.8676918 -0.4971026 0.4971026 0.8676918 -1056.5157471 2156.6125488),Creative_District_Mega,Mega_Land
Mega_Land_195,3523.033691,3072.245606,24.9990749,25.0000973,matrix(0.867682 -0.4971196 0.4971196 0.867682 -1065.6728516 2165.75),Creative_District_Mega,Mega_Land
Mega_Land_196,3470.691406,2989.601807,25.0004616,24.9990959,matrix(0.8218154 -0.5697538 0.5697538 0.8218154 -1089.8076172 2519.4897461),Creative_District_Mega,Mega_Land
Mega_Land_197,3484.934815,3010.14624,25.0008564,25.0004997,matrix(0.8217854 -0.5697972 0.5697972 0.8217854 -1099.0013428 2531.5085449),Creative_District_Mega,Mega_Land
Mega_Land_198,3441.186768,2948.830078,25.0011311,24.9996872,matrix(0.7765579 -0.6300459 0.6300459 0.7765579 -1094.074585 2837.6672363),Creative_District_Mega,Mega_Land
Mega_Land_199,3425.436279,2929.41626,24.9995327,24.9999866,matrix(0.7765358 -0.6300731 0.6300731 0.7765358 -1085.3668213 2823.564209),Creative_District_Mega,Mega_Land
Mega_Land_200,3214.144043,3223.968994,25.0004787,24.9989548,matrix(0.9680152 -0.2508915 0.2508915 0.9680152 -708.7989502 913.0553589),Creative_District_Mega,Mega_Land
Mega_Land_201,3220.414551,3248.168701,25.0005989,25.0013275,matrix(0.9680237 -0.2508589 0.2508589 0.9680237 -714.5911255 915.2696533),Creative_District_Mega,Mega_Land
Mega_Land_202,3066.501953,3312.50293,24.9999447,25.0006828,matrix(0.7394981 -0.6731586 0.6731586 0.7394981 -1436.1687012 2938.8261719),Creative_District_Mega,Mega_Land
Mega_Land_203,3049.674072,3294.015625,24.9984837,24.9995022,matrix(0.7394491 -0.6732124 0.6732124 0.7394491 -1428.135376 2923.0083008),Creative_District_Mega,Mega_Land
Mega_Land_204,3121.46167,3339.23999,24.9995003,25.0009956,matrix(0.2895266 -0.95717 0.95717 0.2895266 -981.5888672 5381.0566406),Creative_District_Mega,Mega_Land
Mega_Land_205,3097.532471,3332.001953,24.999094,24.9998169,matrix(0.289413 -0.9572043 0.9572043 0.289413 -991.4234619 5353.4956055),Creative_District_Mega,Mega_Land
Mega_Land_206,3590.110596,3274.805664,24.9988556,24.998764,matrix(0.9890848 -0.1473471 0.1473471 0.9890848 -445.0518188 566.7156372),Creative_District_Mega,Mega_Land
Mega_Land_207,3586.428467,3250.080811,24.9982872,24.9973545,matrix(0.9890897 -0.1473144 0.1473144 0.9890897 -441.3595886 565.7694702),Creative_District_Mega,Mega_Land
Mega_Land_208,4480.067383,2809.241699,24.9998951,25.0005989,matrix(0.7824643 -0.6226955 0.6226955 0.7824643 -779.7921143 3411.3310547),Creative_District_Mega,Mega_Land
Mega_Land_209,4499.62793,2793.673828,24.9974289,25.000515,matrix(0.7823948 -0.6227828 0.6227828 0.7823948 -765.7745972 3420.7131348),Creative_District_Mega,Mega_Land
Mega_Land_210,3211.993652,2986.300293,25.0000305,24.9977264,matrix(0.9995673 -0.029416 0.029416 0.9995673 -86.8172302 96.1493454),Creative_District_Mega,Mega_Land
Mega_Land_211,3080.167969,2789.533936,24.9978085,24.9974613,matrix(0.8638417 -0.5037633 0.5037633 0.8638417 -990.4691162 1939.4921875),Creative_District_Mega,Mega_Land
Mega_Land_212,3242.196045,2873.370117,24.9995804,25.000248,matrix(0.9936318 -0.1126755 0.1126755 0.9936318 -304.4404907 385.1022644),Creative_District_Mega,Mega_Land
Mega_Land_213,4481.069336,2769.966065,24.9988766,25.000248,matrix(0.7826025 -0.6225218 0.6225218 0.7826025 -755.255188 3402.2453613),Creative_District_Mega,Mega_Land
Mega_Land_214,4461.505371,2785.52832,24.9978428,24.9984703,matrix(0.7826111 -0.622511 0.622511 0.7826111 -769.2037964 3393.3771973),Creative_District_Mega,Mega_Land
Mega_Land_215,2946.018799,3129.445557,24.9999027,24.9998741,matrix(0.3816795 -0.9242948 0.9242948 0.3816795 -1074.770752 4677.2729492),Creative_District_Mega,Mega_Land
Mega_Land_216,2978.124756,2875.605225,24.9995689,24.9992657,matrix(0.6365412 -0.7712427 0.7712427 0.6365412 -1140.4609375 3356.2043457),Creative_District_Mega,Mega_Land
Mega_Land_217,3239.423828,2848.517578,24.9985981,25.0005341,matrix(0.9934519 -0.1142514 0.1142514 0.9934519 -305.5813293 390.2711792),Creative_District_Mega,Mega_Land
Mega_Land_218,3182.465088,3335.118897,25.0032482,25.0009041,matrix(0.9715652 -0.236772 0.236772 0.9715652 -701.7744751 851.6675415),Creative_District_Mega,Mega_Land
Mega_Land_219,3158.179199,3341.041992,24.9976826,24.9999466,matrix(0.9715285 -0.2369228 0.2369228 0.9715285 -704.2566528 846.6865234),Creative_District_Mega,Mega_Land
Mega_Land_220,3554.800537,3141.500732,25.0009098,25.0011539,matrix(0.9249055 -0.3801971 0.3801971 0.9249055 -931.2575073 1593.1258545),Creative_District_Mega,Mega_Land
Mega_Land_221,3545.295898,3118.379883,24.9986496,24.9987583,matrix(0.9249082 -0.3801906 0.3801906 0.9249082 -923.1694336 1587.7436523),Creative_District_Mega,Mega_Land
Mega_Land_222,3212.133545,3308.707275,24.9997044,25.0002174,matrix(0.3227698 -0.9464775 0.9464775 0.3227698 -959.6290283 5301.2651367),Creative_District_Mega,Mega_Land
Mega_Land_223,3220.201416,3285.046143,24.9991169,24.9988041,matrix(0.322707 -0.9464989 0.9464989 0.322707 -931.6376343 5293.1523438),Creative_District_Mega,Mega_Land
Mega_Land_224,3577.58374,3208.861328,25.0024471,25.0001087,matrix(0.9563403 -0.2922555 0.2922555 0.9563403 -784.7185059 1189.8658447),Creative_District_Mega,Mega_Land
Mega_Land_225,3570.275635,3184.95459,25.0007725,24.9988613,matrix(0.9562967 -0.2923981 0.2923981 0.9562967 -778.3502808 1187.3361816),Creative_District_Mega,Mega_Land
Mega_Land_226,2059,2982.499512,25,25,,Business_District_Mega,Mega_Land
Mega_Land_227,1317.961426,3474.398438,25,25,,Business_District_Mega,Mega_Land
Mega_Land_228,1227.383789,2403.46167,24.9997559,24.9999962,matrix(0.4407634 -0.8976233 0.8976233 0.4407634 -1475.2352295 2464.0427246),Business_District_Mega,Mega_Land
Mega_Land_229,2318.318848,3043.024658,24.9998894,24.9999275,matrix(0.9767724 -0.2142796 0.2142796 0.9767724 -600.597168 570.4194946),Business_District_Mega,Mega_Land
Mega_Land_230,2413.496094,2777.5,25,25,,Business_District_Mega,Mega_Land
Mega_Land_231,2413.496094,2802.5,25,25,,Business_District_Mega,Mega_Land
Mega_Land_232,2388.496094,2777.5,25,25,,Business_District_Mega,Mega_Land
Mega_Land_233,2388.496094,2802.5,25,25,,Business_District_Mega,Mega_Land
Mega_Land_234,2375.67041,2887.083496,25,25,,Business_District_Mega,Mega_Land
Mega_Land_235,2375.67041,2912.083496,25,25,,Business_District_Mega,Mega_Land
Mega_Land_236,2350.67041,2887.083496,25,25,,Business_District_Mega,Mega_Land
Mega_Land_237,2350.67041,2912.083496,25,25,,Business_District_Mega,Mega_Land
Mega_Land_238,2468.5,2683,25,25,,Business_District_Mega,Mega_Land
Mega_Land_239,2468.5,2708,25,25,,Business_District_Mega,Mega_Land
Mega_Land_240,2443.5,2683,25,25,,Business_District_Mega,Mega_Land
Mega_Land_241,2443.5,2708,25,25,,Business_District_Mega,Mega_Land
Mega_Land_242,1933.716797,2614.279785,24.9999905,25.0000248,matrix(0.958945 -0.2835923 0.2835923 0.958945 -665.0324707 659.7746582),Business_District_Mega,Mega_Land
Mega_Land_243,1940.806641,2638.253418,25.0000381,25.0000343,matrix(0.9589442 -0.2835949 0.2835949 0.9589442 -671.5454712 662.7766113),Business_District_Mega,Mega_Land
Mega_Land_244,866.2080078,2336.777832,25,25,,Business_District_Mega,Mega_Land
Mega_Land_245,2116.393311,3203.322266,24.9987183,25.0015335,matrix(0.7753593 -0.6315203 0.6315203 0.7753593 -1552.6217041 2066.8435059),Business_District_Mega,Mega_Land
Mega_Land_246,2201.133301,2672.583496,24.9997902,24.9995384,matrix(0.00176 -0.9999985 0.9999985 0.00176 -475.34198 4893.9873047),Business_District_Mega,Mega_Land
Mega_Land_247,2451.279541,2536.483887,25.0000687,25.0000687,matrix(0.5435304 -0.8393895 0.8393895 0.5435304 -1014.9498291 3231.6044922),Business_District_Mega,Mega_Land
Mega_Land_248,1778.324585,2498.872315,25.0007248,25.000721,matrix(0.9999911 -0.0042159 0.0042159 0.9999911 -10.5717258 7.5722184),Business_District_Mega,Mega_Land
Mega_Land_249,683.7521973,2838.198242,24.9998817,25.0001602,matrix(0.6797653 -0.7334297 0.7334297 0.6797653 -1867.8227539 1423.5443115),Business_District_Mega,Mega_Land
Mega_Land_250,701.2785645,1603.703613,25.0000019,25.0000019,matrix(0.7165421 -0.6975439 0.6975439 0.7165421 -925.0466919 956.0175781),Business_District_Mega,Mega_Land
Mega_Land_251,299.2855225,1443.246704,24.9996185,24.999733,matrix(0.4227363 -0.9062527 0.9062527 0.4227363 -1139.2919922 1122.9058838),Business_District_Mega,Mega_Land
Mega_Land_252,1016.178467,1878.149414,25.0000839,24.9995842,matrix(0.9999966 -0.002616 0.002616 0.9999966 -4.9425006 2.6975372),Business_District_Mega,Mega_Land
Mega_Land_253,916.4802246,2927.656006,24.9994926,25.0001278,matrix(0.6563951 -0.7544172 0.7544172 0.6563951 -1898.9023438 1711.090332),Business_District_Mega,Mega_Land
Mega_Land_254,626.7206421,2532.010254,24.9998589,24.9992409,matrix(0.8863692 -0.4629791 0.4629791 0.8863692 -1105.4196777 585.0803833),Business_District_Mega,Mega_Land
Mega_Land_255,809.461731,1179.229126,25.0000439,24.9992142,matrix(0.3254338 -0.9455648 0.9455648 0.3254338 -572.3892212 1581.118042),Business_District_Mega,Mega_Land
Mega_Land_256,1181.062622,4124.269531,24.9996758,25.0010471,matrix(0.5981967 -0.8013493 0.8013493 0.5981967 -2835.4204102 2618.628418),Business_District_Mega,Mega_Land
Mega_Land_257,284.7385559,1938.83374,25.0000038,25.000246,matrix(0.1019149 -0.9947931 0.9947931 0.1019149 -1674.2279053 2048.1547852),Business_District_Mega,Mega_Land
Mega_Land_258,314.6413879,3365.666992,25.0013504,25.0020332,matrix(0.5003073 -0.8658479 0.8658479 0.5003073 -2761.5092773 1971.3010254),Business_District_Mega,Mega_Land
Mega_Land_259,1132.050537,2060.525635,24.999342,24.9998322,matrix(0.456059 -0.8899496 0.8899496 0.456059 -1222.3204346 2146.1955566),Business_District_Mega,Mega_Land
Mega_Land_260,1228.80481,1353.102295,24.9997234,24.9992981,matrix(0.884761 -0.466045 0.466045 0.884761 -493.3852234 735.8743896),Business_District_Mega,Mega_Land
Mega_Land_261,738.2750244,3821.472168,25.0000954,25.0003796,matrix(0.8459905 -0.533198 0.533198 0.8459905 -1928.6398926 990.7800293),Business_District_Mega,Mega_Land
Mega_Land_262,858.333252,3461.591797,24.9998722,24.9998474,matrix(0.3444189 -0.9388161 0.9388161 0.3444189 -2690.6313477 3095.1008301),Business_District_Mega,Mega_Land
Mega_Land_263,1354.727417,1955.569092,25.0002079,24.9997597,matrix(0.2767649 -0.9609377 0.9609377 0.2767649 -902.364563 2737.1970215),Business_District_Mega,Mega_Land
Mega_Land_264,611.798645,594.4954834,25.0000057,24.9996929,matrix(0.6646111 -0.7471895 0.7471895 0.6646111 -244.1576843 670.0488892),Business_District_Mega,Mega_Land
Mega_Land_265,2527.77832,2884.335693,25.0003262,24.9999676,matrix(0.6975107 -0.7165744 0.7165744 0.6975107 -1307.3912354 2696.5603027),Business_District_Mega,Mega_Land
Mega_Land_266,622.0778809,1749.87854,24.9995117,25.0003414,matrix(0.7448215 -0.6672638 0.6672638 0.7448215 -1014.0409546 873.1519165),Business_District_Mega,Mega_Land
Mega_Land_267,344.4448853,2722.229248,25.0006199,25.0002537,matrix(0.7075366 -0.7066767 0.7066767 0.7075366 -1828.1760254 1052.0529785),Business_District_Mega,Mega_Land
Mega_Land_268,872.609314,2567.124512,25.0000954,24.9990177,matrix(0.9309917 -0.3650403 0.3650403 0.9309917 -880.586853 501.1159973),Business_District_Mega,Mega_Land
Mega_Land_269,2221,2811.5,25,25,,Business_District_Mega,Mega_Land
Mega_Land_270,1595.196411,3771.937988,24.9997883,25.0002785,matrix(0.3182519 -0.9480062 0.9480062 0.3182519 -2491.626709 4104.1396484),Business_District_Mega,Mega_Land
Mega_Land_271,2079.198731,2583.497559,25.0005035,25.0005989,matrix(0.3249618 -0.9457271 0.9457271 0.3249618 -1043.1289062 3730.5742188),Business_District_Mega,Mega_Land
Mega_Land_272,2102.840576,2591.625488,25.0009766,24.9988232,matrix(0.325161 -0.9456587 0.9456587 0.325161 -1035.0987549 3757.7553711),Business_District_Mega,Mega_Land
Mega_Land_273,2070.502441,2607.381348,25.002121,24.9996967,matrix(0.3249915 -0.945717 0.945717 0.3249915 -1071.6209717 3738.3737793),Business_District_Mega,Mega_Land
Mega_Land_274,2094.198975,2615.592285,25.0012226,25.0008888,matrix(0.3251012 -0.9456792 0.9456792 0.3251012 -1063.5236816 3765.9584961),Business_District_Mega,Mega_Land
Mega_Land_275,2127.351807,2626.930664,25.0011063,25.0001526,matrix(0.3109792 -0.9504167 0.9504167 0.3109792 -1034.15625 3852.3740234),Business_District_Mega,Mega_Land
Mega_Land_276,2135.128662,2603.171143,24.9997559,24.9983025,matrix(0.3111603 -0.9503574 0.9503574 0.3111603 -1006.4500122 3842.7919922),Business_District_Mega,Mega_Land
Mega_Land_277,2151.112793,2634.70752,24.9986992,24.9996738,matrix(0.3110453 -0.9503951 0.9503951 0.3110453 -1025.262085 3880.0922852),Business_District_Mega,Mega_Land
Mega_Land_278,2158.886475,2610.947022,25.0014744,25.0002232,matrix(0.3109537 -0.950425 0.950425 0.3109537 -997.2034302 3871.4172363),Business_District_Mega,Mega_Land
Mega_Land_279,2293.677734,2400.63208,25.0018673,25.0005474,matrix(0.7473522 -0.6644281 0.6644281 0.7473522 -1020.7019043 2141.9626465),Business_District_Mega,Mega_Land
Mega_Land_280,2277.06958,2381.947754,24.9989471,24.9993591,matrix(0.7473802 -0.6643966 0.6643966 0.7473802 -1012.47229 2126.0668945),Business_District_Mega,Mega_Land
Mega_Land_281,2058.147949,2549.386231,25.0000458,25.0001431,matrix(0.3316544 -0.943401 0.943401 0.3316544 -1032.9775391 3665.6767578),Business_District_Mega,Mega_Land
Mega_Land_282,2066.438721,2525.80127,24.999815,24.9996738,matrix(0.3316171 -0.943414 0.943414 0.3316171 -1005.1420288 3657.8569336),Business_District_Mega,Mega_Land
Mega_Land_283,1961.667725,2288.188721,25.0010777,25.0006065,matrix(0.2613925 -0.9652326 0.9652326 0.2613925 -762.5645142 3604.8376465),Business_District_Mega,Mega_Land
Mega_Land_284,1937.389404,2281.654053,25.0010166,25.0006638,matrix(0.2613925 -0.9652326 0.9652326 0.2613925 -774.189209 3576.5769043),Business_District_Mega,Mega_Land
Mega_Land_285,2129.239014,2514.929688,25.0003567,24.9981747,matrix(0.3191475 -0.9477051 0.9477051 0.3191475 -937.048584 3750.543457),Business_District_Mega,Mega_Land
Mega_Land_286,2105.545898,2506.950928,24.9999866,25.001852,matrix(0.3190222 -0.9477472 0.9477472 0.3190222 -945.4613037 3723.0629883),Business_District_Mega,Mega_Land
